,Region,Month of Period End,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List
315,"Baltimore, MD",2017-4,170.0,249.0,357.0,770.0,47.0,1.0043771854986185
316,"Baltimore, MD",2017-5,193.0,297.0,372.0,809.0,30.0,0.995516218643614
317,"Baltimore, MD",2017-6,205.0,320.0,305.0,816.0,29.0,0.9832820198517404
318,"Baltimore, MD",2017-7,199.75,246.0,295.0,784.0,41.0,0.9874391818844169
319,"Baltimore, MD",2017-8,199.0,257.0,271.0,800.0,36.0,0.9890373246417384
320,"Baltimore, MD",2017-9,205.0,207.0,297.0,834.0,44.0,0.9774470959979531
321,"Baltimore, MD",2017-10,200.0,217.0,275.0,831.0,44.0,0.9899651885557048
322,"Baltimore, MD",2017-11,192.0,195.0,236.0,773.0,51.0,0.9871098299672296
323,"Baltimore, MD",2017-12,189.9,261.0,165.0,694.0,56.0,0.9724495576731144
324,"Baltimore, MD",2018-1,185.0,150.0,199.0,658.0,49.0,0.9796521425979595
325,"Baltimore, MD",2018-2,192.4,174.0,237.0,639.0,58.0,1.0002482642390491
326,"Baltimore, MD",2018-3,215.0,213.0,287.0,649.0,55.0,0.9929756800995709
327,"Baltimore, MD",2018-4,215.0,221.0,334.0,685.0,53.0,1.0014742413773043
328,"Baltimore, MD",2018-5,219.7,244.0,381.0,741.0,30.0,0.9952134991879338
329,"Baltimore, MD",2018-6,229.9,272.0,325.0,739.0,27.0,0.9903406129342087
330,"Baltimore, MD",2018-7,227.0,264.0,269.0,728.0,28.0,0.9892659435984191
331,"Baltimore, MD",2018-8,210.0,234.0,295.0,768.0,38.0,0.9808104000597616
332,"Baltimore, MD",2018-9,225.0,169.0,262.0,786.0,42.0,0.9842247247687759
333,"Baltimore, MD",2018-10,200.0,222.0,271.0,776.0,43.0,0.9925537536536623
334,"Baltimore, MD",2018-11,202.75,194.0,226.0,748.0,62.0,0.9747266835127251
335,"Baltimore, MD",2018-12,215.0,206.0,173.0,685.0,53.0,0.9776079882842923
336,"Baltimore, MD",2019-1,210.0,139.0,214.0,690.0,67.0,0.9899791725151623
337,"Baltimore, MD",2019-2,203.35,140.0,230.0,711.0,60.0,0.986349224543984
338,"Baltimore, MD",2019-3,212.25,214.0,332.0,759.0,73.0,0.9808563593213823
339,"Baltimore, MD",2019-4,209.9,233.0,345.0,792.0,54.0,0.9898613830946916
340,"Baltimore, MD",2019-5,225.5,236.0,346.0,808.0,36.0,0.9880427842342236
341,"Baltimore, MD",2019-6,231.75,275.0,287.0,796.0,39.0,0.9966047910639223
342,"Baltimore, MD",2019-7,239.0,257.0,295.0,789.0,46.0,0.9854741282389056
343,"Baltimore, MD",2019-8,230.0,237.0,267.0,763.0,48.0,0.9914266003299279
344,"Baltimore, MD",2019-9,225.0,186.0,302.0,804.0,55.0,0.9895180569404911
345,"Baltimore, MD",2019-10,225.0,223.0,248.0,765.0,53.0,0.9930686637387103
346,"Baltimore, MD",2019-11,225.0,216.0,193.0,692.0,50.0,0.9900481569332326
347,"Baltimore, MD",2019-12,222.45,192.0,140.0,570.0,55.0,0.9910204035740957
348,"Boston, MA",2010-1,307.0,56.0,81.0,387.0,114.0,0.9714592253094604
349,"Boston, MA",2010-2,330.5,50.0,152.0,457.0,101.0,0.9579660058601653
350,"Boston, MA",2010-3,315.0,59.0,190.0,558.0,90.0,0.9692391641818316
351,"Boston, MA",2010-4,335.45,88.0,199.0,643.0,104.0,0.9672144178574491
352,"Boston, MA",2010-5,372.75,112.0,130.0,622.0,77.0,0.9685302186839625
353,"Boston, MA",2010-6,417.5,148.0,161.0,589.0,97.0,0.9693203609981222
354,"Boston, MA",2010-7,426.5,94.0,102.0,549.0,91.0,0.9622188760386466
355,"Boston, MA",2010-8,420.5,82.0,110.0,536.0,95.0,0.9596348598630399
356,"Boston, MA",2010-9,345.0,67.0,162.0,582.0,127.0,0.9425727876574869
357,"Boston, MA",2010-10,338.0,65.0,94.0,572.0,134.0,0.9576602764167994
358,"Boston, MA",2010-11,365.0,69.0,68.0,508.0,99.0,0.9682829817170112
359,"Boston, MA",2010-12,338.0,83.0,46.0,402.0,101.0,0.9583599984768111
360,"Boston, MA",2011-1,353.0,56.0,70.0,376.0,109.0,0.9512465510644119
361,"Boston, MA",2011-2,292.5,39.0,82.0,398.0,144.0,0.9521791353092539
362,"Boston, MA",2011-3,350.0,47.0,186.0,503.0,143.0,0.9748331115748957
363,"Boston, MA",2011-4,300.0,83.0,167.0,562.0,129.0,0.9372156909679683
364,"Boston, MA",2011-5,375.0,79.0,166.0,614.0,88.0,0.9697435542961435
365,"Boston, MA",2011-6,385.0,141.0,151.0,570.0,91.0,0.9627064655612475
366,"Boston, MA",2011-7,415.0,79.0,98.0,539.0,94.0,0.9697691012104797
367,"Boston, MA",2011-8,387.5,96.0,94.0,507.0,93.0,0.9595175693808505
368,"Boston, MA",2011-9,366.25,70.0,161.0,559.0,94.0,0.9563173678231102
369,"Boston, MA",2011-10,310.0,71.0,117.0,562.0,126.0,0.9384850939793039
370,"Boston, MA",2011-11,360.0,85.0,59.0,468.0,132.0,0.9497345479279188
371,"Boston, MA",2011-12,386.0,73.0,55.0,401.0,90.0,0.9653457599378127
372,"Boston, MA",2012-1,325.0,57.0,93.0,400.0,110.0,0.9279385292458052
373,"Boston, MA",2012-2,315.0,51.0,113.0,441.0,160.0,0.953573367152616
374,"Boston, MA",2012-3,352.25,88.0,180.0,510.0,136.0,0.9677058680598136
375,"Boston, MA",2012-4,320.0,89.0,166.0,567.0,127.0,0.9536534599845955
376,"Boston, MA",2012-5,369.1,115.0,168.0,584.0,80.0,0.9720578490902648
377,"Boston, MA",2012-6,427.0,130.0,135.0,562.0,83.0,0.9715238841624829
378,"Boston, MA",2012-7,417.1,137.0,87.0,479.0,91.0,0.9762185124930978
379,"Boston, MA",2012-8,412.1,107.0,89.0,424.0,96.0,0.9786139652342005
380,"Boston, MA",2012-9,360.0,67.0,144.0,465.0,113.0,0.9679228768764215
381,"Boston, MA",2012-10,368.25,72.0,99.0,446.0,85.0,0.9742663266508469
382,"Boston, MA",2012-11,380.0,101.0,63.0,370.0,86.0,0.9700035186961531
383,"Boston, MA",2012-12,385.0,91.0,29.0,282.0,91.0,0.962745054055529
384,"Boston, MA",2013-1,381.25,62.0,85.0,274.0,108.0,0.9887558188876298
385,"Boston, MA",2013-2,350.0,57.0,97.0,307.0,147.0,0.9715418026560956
386,"Boston, MA",2013-3,405.0,65.0,123.0,345.0,110.0,0.9624423027481677
387,"Boston, MA",2013-4,437.5,68.0,181.0,435.0,86.0,0.9902997356703365
388,"Boston, MA",2013-5,441.5,100.0,169.0,478.0,80.0,0.991759903301577
389,"Boston, MA",2013-6,465.0,131.0,128.0,459.0,75.0,0.9958241751568208
390,"Boston, MA",2013-7,425.0,140.0,110.0,409.0,83.0,1.0014668831018636
391,"Boston, MA",2013-8,427.5,130.0,91.0,353.0,78.0,0.9974125301800483
392,"Boston, MA",2013-9,437.5,102.0,151.0,377.0,72.0,0.9845861977662075
393,"Boston, MA",2013-10,436.0,80.0,131.0,394.0,72.0,0.9983070010829106
394,"Boston, MA",2013-11,422.75,90.0,68.0,342.0,67.0,0.987565236969288
395,"Boston, MA",2013-12,403.75,102.0,36.0,251.0,77.0,0.9846304242865435
396,"Boston, MA",2014-1,420.0,57.0,62.0,246.0,83.0,0.9953840255067891
397,"Boston, MA",2014-2,429.0,45.0,96.0,284.0,119.0,0.9819726961781818
398,"Boston, MA",2014-3,422.0,59.0,118.0,325.0,64.0,1.0000065091515087
399,"Boston, MA",2014-4,445.0,70.0,181.0,421.0,71.0,0.9889471520477778
400,"Boston, MA",2014-5,505.0,110.0,188.0,470.0,68.0,0.9940649379570674
401,"Boston, MA",2014-6,469.5,136.0,154.0,470.0,67.0,0.9977651725859777
402,"Boston, MA",2014-7,488.2,141.0,117.0,418.0,68.0,1.010779084706788
403,"Boston, MA",2014-8,474.0,128.0,81.0,347.0,71.0,0.9935469794657921
404,"Boston, MA",2014-9,445.5,68.0,139.0,384.0,79.0,0.985483154352322
405,"Boston, MA",2014-10,461.2,94.0,121.0,373.0,64.0,0.9851783262368757
406,"Boston, MA",2014-11,438.75,72.0,69.0,339.0,70.0,1.0048636046803192
407,"Boston, MA",2014-12,445.0,91.0,38.0,247.0,79.0,0.9855324297304587
408,"Boston, MA",2015-1,437.25,62.0,62.0,233.0,98.0,0.9746039748067221
409,"Boston, MA",2015-2,450.0,41.0,43.0,178.0,105.0,0.9693499848561414
410,"Boston, MA",2015-3,389.25,56.0,97.0,144.0,107.0,0.9763399641144324
411,"Boston, MA",2015-4,459.25,70.0,198.0,180.0,45.0,1.0002801198929312
412,"Boston, MA",2015-5,520.5,78.0,171.0,201.0,8.0,1.026025799541647
413,"Boston, MA",2015-6,595.0,143.0,173.0,210.0,7.0,1.024979979936136
414,"Boston, MA",2015-7,532.5,144.0,120.0,197.0,9.0,1.008115635253859
415,"Boston, MA",2015-8,505.0,125.0,101.0,176.0,9.0,1.0090356477891447
416,"Boston, MA",2015-9,454.5,105.0,164.0,231.0,12.0,0.9977469270443318
417,"Boston, MA",2015-10,475.0,79.0,124.0,225.0,10.0,0.9958386683347634
418,"Boston, MA",2015-11,535.0,87.0,76.0,176.0,20.0,1.0000015011844805
419,"Boston, MA",2015-12,457.5,108.0,56.0,143.0,18.0,0.9999598501743927
420,"Boston, MA",2016-1,537.5,70.0,65.0,139.0,21.0,0.9781161859119755
421,"Boston, MA",2016-2,472.5,42.0,64.0,120.0,36.0,0.9930284004154417
422,"Boston, MA",2016-3,471.25,62.0,161.0,156.0,16.0,1.0006216170424356
423,"Boston, MA",2016-4,601.0,78.0,174.0,211.0,17.0,1.0025516218274826
424,"Boston, MA",2016-5,481.0,93.0,181.0,213.0,9.0,0.9922290583908802
425,"Boston, MA",2016-6,591.25,136.0,170.0,218.0,8.0,1.0228604264552394
426,"Boston, MA",2016-7,580.0,143.0,101.0,190.0,10.0,1.0125379900635003
427,"Boston, MA",2016-8,597.0,130.0,76.0,166.0,23.0,0.9919306545819168
428,"Boston, MA",2016-9,528.75,98.0,159.0,204.0,20.0,0.995732713474376
429,"Boston, MA",2016-10,528.25,86.0,109.0,198.0,12.0,0.9943942046785089
430,"Boston, MA",2016-11,510.0,90.0,78.0,158.0,12.0,1.0047223332273378
431,"Boston, MA",2016-12,558.25,104.0,27.0,116.0,19.0,1.004024112733713
432,"Boston, MA",2017-1,562.62,72.0,72.0,111.0,29.0,0.9950949197063171
433,"Boston, MA",2017-2,527.0,43.0,74.0,109.0,38.0,0.9793980282014179
434,"Boston, MA",2017-3,510.0,62.0,141.0,132.0,10.0,0.9981963162903348
435,"Boston, MA",2017-4,557.95,64.0,148.0,163.0,14.0,0.9902408623024362
436,"Boston, MA",2017-5,592.0,97.0,166.0,171.0,9.0,1.0133998960463104
437,"Boston, MA",2017-6,620.0,151.0,156.0,179.0,8.0,1.02299227989831
438,"Boston, MA",2017-7,585.0,131.0,102.0,189.0,10.0,1.0089178922449693
439,"Boston, MA",2017-8,595.0,113.0,79.0,154.0,10.0,1.0240758388186004
440,"Boston, MA",2017-9,515.0,75.0,168.0,195.0,24.0,0.9939727284120107
441,"Boston, MA",2017-10,610.0,94.0,95.0,180.0,25.0,1.0078329599172646
442,"Boston, MA",2017-11,575.0,99.0,80.0,153.0,14.0,0.9893303145939826
443,"Boston, MA",2017-12,589.0,77.0,23.0,96.0,17.0,1.0019729164527003
444,"Boston, MA",2018-1,599.9,81.0,58.0,89.0,33.0,0.9854805393882979
445,"Boston, MA",2018-2,540.0,34.0,82.0,105.0,31.0,0.9690364764561294
446,"Boston, MA",2018-3,595.0,59.0,107.0,122.0,9.0,1.0397592629600179
447,"Boston, MA",2018-4,577.5,64.0,174.0,166.0,9.0,1.035074298854565
448,"Boston, MA",2018-5,667.0,87.0,195.0,181.0,8.0,1.0234724304772391
449,"Boston, MA",2018-6,696.5,152.0,134.0,161.0,7.0,1.030628549805689
450,"Boston, MA",2018-7,637.0,132.0,93.0,154.0,9.0,1.0211366605745602
451,"Boston, MA",2018-8,655.0,123.0,84.0,138.0,13.0,0.9981794340221197
452,"Boston, MA",2018-9,560.0,85.0,173.0,198.0,20.0,0.9976345601591168
453,"Boston, MA",2018-10,625.0,93.0,150.0,205.0,12.0,1.0063339618249267
454,"Boston, MA",2018-11,635.0,129.0,72.0,161.0,14.0,1.0006338489561282
455,"Boston, MA",2018-12,592.5,78.0,30.0,123.0,16.0,0.9928816540742366
456,"Boston, MA",2019-1,635.0,57.0,81.0,119.0,30.0,0.98774560371037
457,"Boston, MA",2019-2,582.5,56.0,77.0,138.0,18.0,0.993485579410112
458,"Boston, MA",2019-3,637.3,61.0,115.0,145.0,19.0,0.9923131869217182
459,"Boston, MA",2019-4,697.31,58.0,147.0,160.0,8.0,1.0093084276279145
460,"Boston, MA",2019-5,665.0,109.0,192.0,192.0,7.0,1.0264879104163274
461,"Boston, MA",2019-6,650.0,141.0,136.0,214.0,8.0,1.014090509099941
462,"Boston, MA",2019-7,700.0,128.0,89.0,187.0,12.0,1.0086627160724833
463,"Boston, MA",2019-8,649.0,111.0,58.0,149.0,24.0,0.9964907755048189
464,"Boston, MA",2019-9,599.0,67.0,145.0,206.0,23.0,0.9912611746248661
465,"Boston, MA",2019-10,660.0,79.0,120.0,193.0,23.0,1.0014122460162023
466,"Boston, MA",2019-11,612.0,82.0,54.0,136.0,23.0,0.9967209530480691
467,"Boston, MA",2019-12,622.5,100.0,34.0,93.0,30.0,0.9924105881406424
468,"Charlotte, NC",2013-2,151.45,602.0,1056.0,3949.0,101.0,0.9701749070907224
469,"Charlotte, NC",2013-3,172.0,785.0,1313.0,4307.0,84.0,0.9705693494064211
470,"Charlotte, NC",2013-4,171.86,950.0,1390.0,4565.0,78.0,0.97404277444654
471,"Charlotte, NC",2013-5,183.5,1071.0,1317.0,4645.0,77.0,0.9736848898590548
472,"Charlotte, NC",2013-6,203.0,1055.0,1202.0,4594.0,75.0,0.9760934559533997
473,"Charlotte, NC",2013-7,192.0,956.0,1193.0,4614.0,80.0,0.9761190963964218
474,"Charlotte, NC",2013-8,185.0,1013.0,1131.0,4507.0,82.0,0.970569966883179
475,"Charlotte, NC",2013-9,175.2,803.0,1011.0,4473.0,84.0,0.9763951104347555
476,"Charlotte, NC",2013-10,177.0,782.0,996.0,3965.0,80.0,0.9739037683708639
477,"Charlotte, NC",2013-11,171.59,702.0,774.0,4024.0,83.0,0.9727595731260122
478,"Charlotte, NC",2013-12,177.75,788.0,572.0,3683.0,97.0,0.9657628529695061
479,"Charlotte, NC",2014-1,162.02,612.0,928.0,3595.0,102.0,0.9710388935040709
480,"Charlotte, NC",2014-2,167.5,547.0,1033.0,3924.0,108.0,0.9642254952587773
481,"Charlotte, NC",2014-3,184.5,763.0,1324.0,4296.0,92.0,0.9675954047846695
482,"Charlotte, NC",2014-4,186.0,895.0,1419.0,4661.0,81.0,0.9719954017826213
483,"Charlotte, NC",2014-5,199.0,1005.0,1387.0,4844.0,75.0,0.9755061337943878
484,"Charlotte, NC",2014-6,210.0,1103.0,1181.0,4684.0,78.0,0.9718176394235994
485,"Charlotte, NC",2014-7,202.0,1026.0,1137.0,4535.0,84.0,0.9714021796718819
486,"Charlotte, NC",2014-8,192.0,959.0,1005.0,4294.0,81.0,0.9742799490565417
487,"Charlotte, NC",2014-9,185.0,861.0,942.0,4128.0,90.0,0.9721207861907113
488,"Charlotte, NC",2014-10,179.0,866.0,991.0,3982.0,85.0,0.9668869240631744
489,"Charlotte, NC",2014-11,186.25,684.0,709.0,3756.0,95.0,0.966327731472892
490,"Charlotte, NC",2014-12,190.0,845.0,584.0,3319.0,98.0,0.9626070714881164
491,"Charlotte, NC",2015-1,175.41,647.0,898.0,3332.0,99.0,0.966293132676886
492,"Charlotte, NC",2015-2,185.0,646.0,972.0,3513.0,105.0,0.967504321359144
493,"Charlotte, NC",2015-3,215.3,954.0,1416.0,3851.0,79.0,0.9714560753049561
494,"Charlotte, NC",2015-4,206.5,971.0,1427.0,4140.0,64.0,0.9763699905889397
495,"Charlotte, NC",2015-5,215.0,1056.0,1352.0,4280.0,66.0,0.9771977169324827
496,"Charlotte, NC",2015-6,226.5,1285.0,1259.0,4097.0,68.0,0.9797935892034004
497,"Charlotte, NC",2015-7,205.0,1135.0,1255.0,4061.0,68.0,0.9775229747348096
498,"Charlotte, NC",2015-8,196.25,1064.0,1134.0,3918.0,73.0,0.9772833910602294
499,"Charlotte, NC",2015-9,195.0,952.0,1074.0,3801.0,70.0,0.9734041779640699
500,"Charlotte, NC",2015-10,196.0,896.0,957.0,3658.0,73.0,0.977562652520049
501,"Charlotte, NC",2015-11,200.0,705.0,708.0,3448.0,75.0,0.9743617952527657
502,"Charlotte, NC",2015-12,194.4,946.0,542.0,2913.0,81.0,0.978028288490347
503,"Charlotte, NC",2016-1,191.7,610.0,832.0,2930.0,90.0,0.9758940460088327
504,"Charlotte, NC",2016-2,180.95,762.0,933.0,3004.0,97.0,0.9730754209937565
505,"Charlotte, NC",2016-3,205.5,987.0,1407.0,3329.0,73.0,0.9791680736478744
506,"Charlotte, NC",2016-4,215.0,1020.0,1444.0,3653.0,63.0,0.9807302549460193
507,"Charlotte, NC",2016-5,223.0,1105.0,1399.0,3831.0,59.0,0.9868123062094756
508,"Charlotte, NC",2016-6,245.0,1321.0,1394.0,3793.0,61.0,0.9869276637580726
509,"Charlotte, NC",2016-7,232.0,1067.0,1241.0,3816.0,62.0,0.9873120473546263
510,"Charlotte, NC",2016-8,229.0,1254.0,1151.0,3565.0,63.0,0.9867798987295971
511,"Charlotte, NC",2016-9,205.0,1053.0,1113.0,3453.0,63.0,0.9849407499847912
512,"Charlotte, NC",2016-10,220.0,910.0,1006.0,3381.0,65.0,0.9838676373567387
513,"Charlotte, NC",2016-11,220.0,924.0,834.0,3128.0,65.0,0.9814476258183241
514,"Charlotte, NC",2016-12,210.4,975.0,620.0,2627.0,71.0,0.9791748756269377
515,"Charlotte, NC",2017-1,215.0,705.0,911.0,2682.0,73.0,0.9821979976703014
516,"Charlotte, NC",2017-2,219.5,699.0,1182.0,3067.0,71.0,0.9845139312398126
517,"Charlotte, NC",2017-3,240.0,1117.0,1555.0,3382.0,55.0,0.9882744821414455
518,"Charlotte, NC",2017-4,242.0,1029.0,1491.0,3735.0,52.0,0.9923290089788984
519,"Charlotte, NC",2017-5,238.46,1242.0,1462.0,3827.0,55.0,0.9915021346719591
520,"Charlotte, NC",2017-6,255.0,1454.0,1317.0,3563.0,58.0,0.9924345605617586
521,"Charlotte, NC",2017-7,245.0,1154.0,1249.0,3496.0,55.0,0.9912759204296498
522,"Charlotte, NC",2017-8,234.21,1210.0,1280.0,3401.0,53.0,0.9928376175924206
523,"Charlotte, NC",2017-9,227.09,1082.0,1130.0,3306.0,56.0,0.9905734623081294
524,"Charlotte, NC",2017-10,225.5,1000.0,916.0,3037.0,57.0,0.9885366870757148
525,"Charlotte, NC",2017-11,238.0,909.0,839.0,2756.0,59.0,0.9862633894089159
526,"Charlotte, NC",2017-12,249.25,914.0,523.0,2222.0,62.0,0.9828461213358747
527,"Charlotte, NC",2018-1,227.5,645.0,855.0,2254.0,67.0,0.9844174580521177
528,"Charlotte, NC",2018-2,245.0,670.0,1064.0,2314.0,56.0,0.9936976737261978
529,"Charlotte, NC",2018-3,256.56,1017.0,1516.0,2579.0,48.0,0.9911445397585434
530,"Charlotte, NC",2018-4,253.75,1050.0,1352.0,2702.0,43.0,0.9935000335888045
531,"Charlotte, NC",2018-5,268.37,1259.0,1505.0,2855.0,42.0,0.9908097011752559
532,"Charlotte, NC",2018-6,266.75,1262.0,1334.0,2826.0,42.0,0.9915137530165379
533,"Charlotte, NC",2018-7,247.99,1141.0,1199.0,2792.0,44.0,0.9880653859074773
534,"Charlotte, NC",2018-8,254.0,1105.0,1209.0,2776.0,47.0,0.986660433558598
535,"Charlotte, NC",2018-9,240.0,908.0,992.0,2774.0,46.0,0.9855675519452461
536,"Charlotte, NC",2018-10,245.0,920.0,1072.0,2758.0,51.0,0.9835329278242745
537,"Charlotte, NC",2018-11,245.0,831.0,848.0,2600.0,54.0,0.9823251855609721
538,"Charlotte, NC",2018-12,251.88,784.0,515.0,2253.0,54.0,0.9795199199743814
539,"Charlotte, NC",2019-1,235.75,622.0,964.0,2339.0,64.0,0.9785883147604979
540,"Charlotte, NC",2019-2,248.0,722.0,1043.0,2506.0,62.0,0.979681777346186
541,"Charlotte, NC",2019-3,269.5,1004.0,1324.0,2718.0,51.0,0.9817814225259952
542,"Charlotte, NC",2019-4,276.25,1062.0,1383.0,2893.0,47.0,0.9843344816829918
543,"Charlotte, NC",2019-5,282.39,1238.0,1457.0,2969.0,43.0,0.9872405759580698
544,"Charlotte, NC",2019-6,285.0,1206.0,1222.0,2917.0,47.0,0.9878767644432094
545,"Charlotte, NC",2019-7,280.0,1135.0,1232.0,2931.0,48.0,0.9842521832868655
546,"Charlotte, NC",2019-8,269.9,1195.0,1219.0,2786.0,49.0,0.9832470765895762
547,"Charlotte, NC",2019-9,273.0,1054.0,985.0,2618.0,50.0,0.982987674747587
548,"Charlotte, NC",2019-10,265.5,1090.0,1018.0,2480.0,50.0,0.9801973872154408
549,"Charlotte, NC",2019-11,270.0,858.0,668.0,2167.0,51.0,0.9788429466110247
550,"Charlotte, NC",2019-12,276.0,893.0,459.0,1668.0,59.0,0.9779400302634792
551,"Chicago, IL",2010-1,118.0,589.0,1213.0,5466.0,60.0,0.9684108484604736
552,"Chicago, IL",2010-2,112.0,617.0,1256.0,5509.0,59.0,0.9702855516274657
553,"Chicago, IL",2010-3,145.0,816.0,1722.0,5728.0,70.0,0.9583913237679839
554,"Chicago, IL",2010-4,157.0,856.0,1703.0,5867.0,55.0,0.9729727447348867
555,"Chicago, IL",2010-5,165.0,855.0,1303.0,5908.0,48.0,0.9768095308099032
556,"Chicago, IL",2010-6,160.0,1064.0,1505.0,6079.0,52.0,0.9780206969676871
557,"Chicago, IL",2010-7,129.25,688.0,1391.0,6235.0,55.0,0.9743401433554962
558,"Chicago, IL",2010-8,140.0,687.0,1404.0,6314.0,59.0,0.9665276587711751
559,"Chicago, IL",2010-9,145.0,660.0,1267.0,6234.0,66.0,0.9618208201674785
560,"Chicago, IL",2010-10,139.9,599.0,1101.0,6030.0,58.0,0.9616109857678636
561,"Chicago, IL",2010-11,150.0,569.0,926.0,5755.0,71.0,0.9409174402673837
562,"Chicago, IL",2010-12,140.0,683.0,918.0,5464.0,80.0,0.94889190033993
563,"Chicago, IL",2011-1,120.0,509.0,1060.0,5447.0,78.0,0.9522427502044962
564,"Chicago, IL",2011-2,124.0,524.0,990.0,5460.0,68.0,0.9537802298658157
565,"Chicago, IL",2011-3,130.0,672.0,1434.0,5488.0,87.0,0.9536220539709929
566,"Chicago, IL",2011-4,135.0,659.0,1210.0,5444.0,91.0,0.9515749934263001
567,"Chicago, IL",2011-5,137.0,747.0,1262.0,5492.0,65.0,0.9595267450444808
568,"Chicago, IL",2011-6,154.5,809.0,1326.0,5513.0,71.0,0.9551173517892471
569,"Chicago, IL",2011-7,153.75,704.0,1138.0,5477.0,65.0,0.9512636516299576
570,"Chicago, IL",2011-8,155.0,824.0,1236.0,5455.0,67.0,0.9429443513212306
571,"Chicago, IL",2011-9,155.25,696.0,1096.0,5368.0,67.0,0.9428322458805442
572,"Chicago, IL",2011-10,130.0,574.0,1078.0,5249.0,73.0,0.9585316772362782
573,"Chicago, IL",2011-11,140.0,686.0,939.0,5063.0,60.0,0.9546412455818459
574,"Chicago, IL",2011-12,135.0,735.0,783.0,4675.0,72.0,0.9455895064997614
575,"Chicago, IL",2012-1,124.0,503.0,1033.0,4636.0,77.0,0.9494232892891347
576,"Chicago, IL",2012-2,115.0,577.0,1200.0,4683.0,80.0,0.9434614435202877
577,"Chicago, IL",2012-3,127.5,713.0,1436.0,4789.0,82.0,0.9501395784433644
578,"Chicago, IL",2012-4,137.25,766.0,1333.0,4807.0,59.0,0.9593082342577308
579,"Chicago, IL",2012-5,154.75,836.0,1386.0,4815.0,62.0,0.9659305905193447
580,"Chicago, IL",2012-6,160.0,916.0,1258.0,4800.0,53.0,0.9646103220450736
581,"Chicago, IL",2012-7,155.0,890.0,1257.0,4819.0,59.0,0.9607309993037711
582,"Chicago, IL",2012-8,154.5,899.0,1231.0,4731.0,53.0,0.9646452464404662
583,"Chicago, IL",2012-9,145.0,776.0,1161.0,4636.0,51.0,0.9707284091160763
584,"Chicago, IL",2012-10,139.0,852.0,1202.0,4494.0,56.0,0.9616654655542892
585,"Chicago, IL",2012-11,157.0,762.0,902.0,4186.0,56.0,0.9608895135007548
586,"Chicago, IL",2012-12,139.0,833.0,734.0,3835.0,66.0,0.9550103579861924
587,"Chicago, IL",2013-1,126.0,702.0,1158.0,3815.0,63.0,0.9632225672183045
588,"Chicago, IL",2013-2,125.0,655.0,1148.0,3744.0,74.0,0.9567946300227006
589,"Chicago, IL",2013-3,145.0,814.0,1252.0,3654.0,63.0,0.9738250032839156
590,"Chicago, IL",2013-4,158.0,959.0,1545.0,3793.0,46.0,0.9849296548332896
591,"Chicago, IL",2013-5,165.0,1046.0,1519.0,3869.0,39.0,0.9846493485577806
592,"Chicago, IL",2013-6,190.0,1036.0,1380.0,3904.0,36.0,0.984351579735539
593,"Chicago, IL",2013-7,190.0,1113.0,1440.0,4061.0,38.0,0.9826608943036247
594,"Chicago, IL",2013-8,175.0,1097.0,1374.0,4067.0,37.0,0.9875150729731917
595,"Chicago, IL",2013-9,175.0,993.0,1285.0,4180.0,40.0,0.9930172009113177
596,"Chicago, IL",2013-10,165.0,947.0,1262.0,4167.0,43.0,0.9785240945006825
597,"Chicago, IL",2013-11,151.0,875.0,937.0,3680.0,51.0,0.9774688961868088
598,"Chicago, IL",2013-12,160.0,967.0,754.0,3432.0,48.0,0.9882577516299649
